"YEAR","CASEID","PERNUM","LINENO","WT06","OCC2_CPS8","IND2_CPS8","IND_CPS8","WRKHOMEABLE"
2018,20181109181933,1,1,3080972.078012000,140,160,5170,0
2018,20181109181941,1,1,11567218.36033000,131,300,9490,0
2018,20181109181942,1,1,6568785.750504000,9999,9999,99999,99
2018,20181109181951,1,1,17978653.43429300,9999,9999,99999,99
2018,20181109181956,1,1,53717388.21125200,150,150,4570,0
2018,20181109181961,1,1,3993927.271123000,111,120,770,0
2018,20181109181975,1,1,11570899.27113200,170,120,770,0
2018,20181109181985,1,1,4170373.032131000,9999,9999,99999,99
2018,20181109182010,1,1,4846196.083154000,9999,9999,99999,99
2018,20181109182043,1,1,20092487.96400100,9999,9999,99999,99
2018,20181109182058,1,1,12966673.66446900,9999,9999,99999,99
2018,20181109182073,1,1,8459207.304020000,111,200,6970,99
2018,20181109182094,1,1,4527441.208034000,127,300,9470,99
2018,20181109182132,1,1,4115540.182668000,9999,9999,99999,99
2018,20181109182147,1,1,33273503.40441600,9999,9999,99999,99
2018,20181109182152,1,1,25412924.47887400,131,300,9470,0
2018,20181109182171,1,1,5957329.620402000,133,231,7770,0
2018,20181109182181,1,1,18985394.88370400,110,300,9480,1
2018,20181109182197,1,1,17676569.65910000,133,210,7070,0
2018,20181109182202,1,1,5290865.263567000,132,271,8680,0
2018,20181109182291,1,1,5418996.004390000,170,120,770,1
2018,20181109182294,1,1,4490384.319563000,133,240,7860,0
2018,20181109182305,1,1,11488280.07133400,9999,9999,99999,99
2018,20181109182312,1,1,10398816.67544000,9999,9999,99999,99
2018,20181109182318,1,1,7978032.522227000,150,231,7780,99
2018,20181109182335,1,1,17897900.08359400,131,240,7860,0
2018,20181109182364,1,1,10789730.17860000,200,150,4470,0
2018,20181109182372,1,1,7830541.771866000,200,145,2170,0
2018,20181109182383,1,1,5406190.385546000,110,140,1280,99
2018,20181109182407,1,1,29441428.63588300,200,170,6290,0
2018,20181109182424,1,1,19099729.34422100,111,200,6890,0
2018,20181109182474,1,1,31742512.39243200,150,271,8680,0
2018,20181109182480,1,1,6747413.215280000,131,300,9470,1
2018,20181109182503,1,1,2761206.987120000,9999,9999,99999,99
2018,20181110180021,1,1,5869293.866279000,9999,9999,99999,99
2018,20181110180025,1,1,4231518.236989000,9999,9999,99999,99
2018,20181110180033,1,1,13935298.92541200,170,120,770,0
2018,20181110180035,1,1,7076636.129185000,140,160,5670,0
2018,20181110180050,1,1,7923791.476879000,9999,9999,99999,99
2018,20181110180052,1,1,11272853.62089500,200,271,8680,0
2018,20181110180054,1,1,20736302.98661900,9999,9999,99999,99
2018,20181110180086,1,1,4623378.813353000,110,220,7390,1
2018,20181110180089,1,1,7618641.256403000,9999,9999,99999,99
2018,20181110180103,1,1,5733285.855335000,9999,9999,99999,99
2018,20181110180105,1,1,29766005.23701400,9999,9999,99999,99
2018,20181110180114,1,1,2963602.337307000,9999,9999,99999,99
2018,20181110180115,1,1,4929642.707874000,180,160,4670,1
2018,20181110180117,1,1,5959768.159923000,9999,9999,99999,99
2018,20181110180119,1,1,12591038.65710500,9999,9999,99999,99
2018,20181110180120,1,1,4143770.597157000,140,160,4970,0
2018,20181110180123,1,1,10236295.55948200,9999,9999,99999,99
2018,20181110180125,1,1,5605024.926417000,9999,9999,99999,99
2018,20181110180126,1,1,4599765.896704000,9999,9999,99999,99
2018,20181110180128,1,1,69597450.81616600,180,290,8770,0
2018,20181110180135,1,1,25970855.06986700,9999,9999,99999,99
2018,20181110180138,1,1,16363922.37374600,200,170,6170,0
2018,20181110180141,1,1,4854674.536666000,9999,9999,99999,99
2018,20181110180144,1,1,8650568.783755000,110,220,7280,1
2018,20181110180507,1,1,8664281.299997000,9999,9999,99999,99
2018,20181110180508,1,1,16011435.72976200,120,220,7390,1
2018,20181110180511,1,1,15285657.76251400,133,180,670,0
2018,20181110180519,1,1,2694400.776282000,9999,9999,99999,0
2018,20181110180522,1,1,7722104.362883000,131,250,8190,0
2018,20181110180529,1,1,23565332.88182300,9999,9999,99999,99
2018,20181110180535,1,1,8860156.792553000,9999,9999,99999,99
2018,20181110180536,1,1,8606136.811984000,170,131,2980,0
2018,20181110180552,1,1,9968692.408563000,9999,9999,99999,99
2018,20181110180554,1,1,7691257.049085000,123,250,8190,0
2018,20181110180556,1,1,21802960.21528700,150,251,8180,0
2018,20181110180564,1,1,2658959.656699000,9999,9999,99999,99
2018,20181110180565,1,1,22313263.49471700,9999,9999,99999,99
2018,20181110180567,1,1,8793125.002468000,140,160,4795,99
2018,20181110180569,1,1,9738360.842242000,9999,9999,99999,99
2018,20181110180581,1,1,2120532.863759000,9999,9999,99999,99
2018,20181110180583,1,1,9776543.868798000,190,140,1180,98
2018,20181110180586,1,1,18627284.10380500,9999,9999,99999,99
2018,20181110180587,1,1,3288351.004310000,9999,9999,99999,99
2018,20181110180588,1,1,8246511.110000000,140,160,4795,99
2018,20181110180596,1,1,1849066.609742000,9999,9999,99999,99
2018,20181110180597,1,1,10897490.75066500,125,240,7860,1
2018,20181110180600,1,1,5275872.101575000,134,260,8590,99
2018,20181110180602,1,1,13307008.62696500,9999,9999,99999,99
2018,20181110180620,1,1,3217703.191532000,110,210,7070,0
2018,20181110180630,1,1,8674971.506881000,125,240,7870,0
2018,20181110180633,1,1,1523077.529856000,9999,9999,99999,99
2018,20181110180636,1,1,11379012.39880800,110,260,8570,1
2018,20181110180638,1,1,2378210.850403000,127,251,7970,0
2018,20181110180648,1,1,8990573.170625000,9999,9999,99999,99
2018,20181110180654,1,1,14749903.15363200,9999,9999,99999,99
2018,20181110180657,1,1,9028423.128523000,111,300,9570,1
2018,20181110180671,1,1,15097061.64111100,9999,9999,99999,99
2018,20181110180672,1,1,6957502.458312000,131,300,9470,0
2018,20181110180677,1,1,7041922.685554000,127,251,8090,0
2018,20181110180678,1,1,5075247.390457000,111,200,6890,1
2018,20181110180692,1,1,3914264.199377000,150,291,9080,0
2018,20181110180700,1,1,10248178.29941100,200,160,4970,99
2018,20181110180701,1,1,7393333.678424000,127,160,5070,0
2018,20181110180706,1,1,13523743.20447500,124,300,9470,1
2018,20181110180707,1,1,3866630.101497000,132,271,8680,0
2018,20181110180712,1,1,9896929.983219000,111,133,3390,1
2018,20181110180717,1,1,5611328.589679000,9999,9999,99999,99
2018,20181110180719,1,1,16817127.38489900,200,170,6380,0
2018,20181110180723,1,1,4438909.775186000,123,201,6990,1
2018,20181110180725,1,1,19667892.93531900,140,210,7070,1
2018,20181110180730,1,1,12363774.46581200,120,300,9590,0
2018,20181110180737,1,1,3661927.954310000,150,300,9570,99
2018,20181110180738,1,1,16941385.07149200,200,170,6380,0
2018,20181110180739,1,1,6031298.074148000,140,210,7070,99
2018,20181110180742,1,1,3502627.222948000,150,160,5590,0
2018,20181110180747,1,1,4470773.502490000,9999,9999,99999,99
2018,20181110180755,1,1,9564379.440296000,134,251,8270,0
2018,20181110180758,1,1,4345908.803766000,121,135,3570,1
2018,20181110180762,1,1,12956015.48086100,9999,9999,99999,99
2018,20181110180763,1,1,3665230.827358000,110,240,7860,0
2018,20181110180765,1,1,18812313.19940900,127,250,8190,0
2018,20181110180767,1,1,22390555.54654700,150,150,4195,1
2018,20181110180769,1,1,7856277.692797000,9999,9999,99999,1
2018,20181110180772,1,1,15605859.87414100,9999,9999,99999,99
2018,20181110180774,1,1,12130579.75263400,126,220,7490,99
2018,20181110180775,1,1,10392477.16412000,9999,9999,99999,0
2018,20181110180778,1,1,19098008.70130500,9999,9999,99999,99
2018,20181110180785,1,1,3343780.888870000,9999,9999,99999,99
2018,20181110180786,1,1,27690862.65753700,133,270,8660,0
2018,20181110180800,1,1,11232895.78041000,150,191,6570,1
2018,20181110180802,1,1,33108065.58888900,126,138,3980,1
2018,20181110180809,1,1,3499327.801743000,9999,9999,99999,99
2018,20181110180813,1,1,6559280.670444000,9999,9999,99999,99
2018,20181110180815,1,1,2104541.160734000,127,252,8370,1
2018,20181110180818,1,1,3885463.025354000,111,240,7870,0
2018,20181110180827,1,1,2836236.908823000,9999,9999,99999,99
2018,20181110180828,1,1,2537768.181960000,110,210,7070,1
2018,20181110180836,1,1,3952011.172944000,9999,9999,99999,99
2018,20181110180840,1,1,10082377.78916200,190,130,2590,1
2018,20181110180844,1,1,7587722.366530000,9999,9999,99999,99
2018,20181110180848,1,1,24980907.33764100,110,230,7570,1
2018,20181110180855,1,1,3614086.403959000,126,192,6670,0
2018,20181110180856,1,1,6426323.402527000,9999,9999,99999,99
2018,20181110180857,1,1,5297663.500481000,180,140,1180,0
2018,20181110180858,1,1,22807388.36332200,9999,9999,99999,99
2018,20181110180872,1,1,3819190.293343000,127,300,9480,0
2018,20181110180874,1,1,9487086.244571000,9999,9999,99999,99
2018,20181110180875,1,1,2699332.821587000,9999,9999,99999,99
2018,20181110180876,1,1,8514251.622516000,9999,9999,99999,99
2018,20181110180882,1,1,4952183.014797000,9999,9999,99999,99
2018,20181110180891,1,1,3024424.247537000,127,250,8190,0
2018,20181110180895,1,1,19932624.19351500,125,240,7870,1
2018,20181110180899,1,1,9036010.902742000,140,160,4680,1
2018,20181110180901,1,1,9016878.359500000,180,170,6290,0
2018,20181110180907,1,1,6262816.635049000,150,300,9470,0
2018,20181110180916,1,1,15347223.28356300,111,200,6870,1
2018,20181110180920,1,1,2984499.633541000,133,250,8190,0
2018,20181110180925,1,1,25807723.31134200,126,260,8560,99
2018,20181110180934,1,1,24830573.94950400,125,240,7860,0
2018,20181110180935,1,1,2874558.905688000,190,143,1990,0
2018,20181110180937,1,1,3265450.132515000,120,231,7580,1
2018,20181110180939,1,1,8322150.884353000,110,271,8680,99
2018,20181110180942,1,1,22034046.59012300,150,251,7990,99
2018,20181110180949,1,1,8359264.511394000,140,160,5180,0
2018,20181110180954,1,1,4891137.090362000,9999,9999,99999,99
2018,20181110180956,1,1,3922961.233356000,140,210,7070,99
2018,20181110180958,1,1,19381439.62658200,121,135,3580,1
2018,20181110180966,1,1,4557205.522616000,9999,9999,99999,99
2018,20181110180969,1,1,13083385.61971300,120,251,8180,1
2018,20181110180972,1,1,75048169.56326200,134,260,8590,99
2018,20181110180975,1,1,12323536.15457400,9999,9999,99999,99
2018,20181110180979,1,1,6414942.976601000,9999,9999,99999,99
2018,20181110180981,1,1,10556251.38793500,9999,9999,99999,99
2018,20181110180989,1,1,4599378.081060000,111,160,5590,0
2018,20181110180990,1,1,5826010.551806000,9999,9999,99999,99
2018,20181110180994,1,1,9169764.707049000,9999,9999,99999,99
2018,20181110180995,1,1,35971901.94266100,140,200,6970,99
2018,20181110180997,1,1,6257543.570340000,110,145,2180,0
2018,20181110181000,1,1,8876618.126693000,9999,9999,99999,99
2018,20181110181010,1,1,26846798.49214900,9999,9999,99999,99
2018,20181110181011,1,1,15801833.67851800,9999,9999,99999,99
2018,20181110181014,1,1,12188744.20883100,150,160,5380,99
2018,20181110181023,1,1,7820934.652017000,9999,9999,99999,99
2018,20181110181031,1,1,8943484.131483000,200,146,2370,99
2018,20181110181042,1,1,13399419.85924000,190,9999,3895,99
2018,20181110181044,1,1,1383645.688485000,140,160,5170,0
2018,20181110181046,1,1,2926807.931858000,110,292,9170,1
2018,20181110181048,1,1,6580572.211623000,125,240,7860,1
2018,20181110181049,1,1,7370823.359293000,140,160,5490,99
2018,20181110181050,1,1,22819385.09859800,127,250,8190,0
2018,20181110181055,1,1,15223836.32678600,140,291,9070,0
2018,20181110181056,1,1,5274119.223521000,110,100,170,99
2018,20181110181059,1,1,1949283.329217000,9999,9999,99999,99
2018,20181110181063,1,1,7834128.572407000,111,251,8090,1
2018,20181110181067,1,1,5429822.227649000,150,270,8660,99
2018,20181110181072,1,1,5122627.655464000,150,180,570,0
2018,20181110181074,1,1,13955358.65569900,125,240,7860,0
2018,20181110181075,1,1,11171415.05013500,9999,9999,99999,99
2018,20181110181081,1,1,4998395.379583000,130,251,8290,0
2018,20181110181090,1,1,3323702.055278000,111,300,9380,1
2018,20181110181092,1,1,13408503.99866800,9999,9999,99999,99
2018,20181110181093,1,1,10590590.21819400,190,143,1870,0
2018,20181110181101,1,1,5459631.164327000,120,9999,6672,1
2018,20181110181104,1,1,10960370.23958400,170,180,570,0
2018,20181110181105,1,1,13579689.75142900,133,250,8190,0
2018,20181110181109,1,1,17621416.71431300,150,160,5380,0
2018,20181110181112,1,1,41232635.33196400,150,170,6370,0
2018,20181110181116,1,1,2458500.806356000,110,120,770,0
2018,20181110181118,1,1,5697577.194694000,9999,9999,99999,99
2018,20181110181125,1,1,4801125.122498000,127,251,7970,0
2018,20181110181129,1,1,18205983.28525300,150,145,2190,1
2018,20181110181133,1,1,35741188.78086800,190,140,1180,0
2018,20181110181136,1,1,7099699.130071000,9999,9999,99999,99
2018,20181110181141,1,1,71049091.16249800,180,135,3680,0
2018,20181110181152,1,1,2251001.815891000,9999,9999,99999,99
2018,20181110181156,1,1,13490685.29587500,127,250,8190,0
2018,20181110181159,1,1,3026813.401878000,110,100,180,99
2018,20181110181167,1,1,31699977.12887300,110,200,6890,0
2018,20181110181172,1,1,8890398.419059000,150,210,7070,0
2018,20181110181183,1,1,5125361.031764000,140,160,4770,0
2018,20181110181187,1,1,4060608.261724000,126,135,3570,1
2018,20181110181192,1,1,9395137.201376000,125,240,7870,0
2018,20181110181193,1,1,12239578.32179300,110,200,6890,99
2018,20181110181197,1,1,22179083.94550900,170,120,770,0
2018,20181110181198,1,1,2609233.296974000,9999,9999,99999,99
2018,20181110181210,1,1,7951915.066538000,140,160,4770,0
2018,20181110181211,1,1,7927077.217539000,110,271,8680,1
2018,20181110181217,1,1,7976583.416050000,200,170,6170,99
2018,20181110181222,1,1,2035515.256823000,150,180,570,0
2018,20181110181224,1,1,11991423.61867500,123,252,8370,0
2018,20181110181226,1,1,21895477.93758700,9999,9999,99999,99
2018,20181110181231,1,1,4090157.905561000,9999,9999,99999,99
2018,20181110181247,1,1,1504751.119824000,127,160,5070,0
2018,20181110181251,1,1,54669630.73924200,126,240,7870,99
2018,20181110181253,1,1,18144318.25876900,150,251,7990,0
2018,20181110181258,1,1,2992053.123824000,9999,9999,99999,99
2018,20181110181259,1,1,2156299.422425000,9999,9999,99999,99
2018,20181110181264,1,1,3099793.730243000,9999,9999,99999,99
2018,20181110181265,1,1,1415876.187110000,9999,9999,99999,99
2018,20181110181268,1,1,13126780.93018900,121,135,3570,0
2018,20181110181270,1,1,45817474.18817200,9999,9999,99999,99
2018,20181110181280,1,1,3873611.502110000,121,132,3095,99
2018,20181110181284,1,1,2802775.299907000,123,252,8370,99
2018,20181110181286,1,1,10872700.25818300,122,145,2170,1
2018,20181110181302,1,1,14535148.45141000,9999,9999,99999,99
2018,20181110181303,1,1,12334335.65354800,200,170,6170,99
2018,20181110181313,1,1,6558094.335462000,9999,9999,99999,99
2018,20181110181316,1,1,8940843.642204000,150,160,4970,0
2018,20181110181317,1,1,5905846.443851000,127,250,8190,0
2018,20181110181324,1,1,8531529.593333000,9999,9999,99999,99
2018,20181110181325,1,1,23569871.34820600,150,160,4670,0
2018,20181110181328,1,1,29707350.06270400,9999,9999,99999,99
2018,20181110181329,1,1,3853727.926343000,126,300,9370,1
2018,20181110181333,1,1,2753382.326769000,150,300,9570,1
2018,20181110181337,1,1,3129008.015290000,150,220,7270,0
2018,20181110181347,1,1,6870669.214293000,125,240,7870,1
2018,20181110181349,1,1,20046937.03531900,9999,9999,99999,99
2018,20181110181353,1,1,66870757.59918800,140,160,5380,0
2018,20181110181360,1,1,13437081.95927900,110,220,7290,99
2018,20181110181362,1,1,19117538.58477600,150,160,5070,1
2018,20181110181363,1,1,7692647.748811000,127,160,5070,0
2018,20181110181364,1,1,13308950.50880000,120,220,7380,0
2018,20181110181371,1,1,19090577.13906700,190,201,6990,99
2018,20181110181374,1,1,6572964.134062000,111,250,8190,1
2018,20181110181381,1,1,2517236.598328000,9999,9999,99999,99
2018,20181110181382,1,1,10196293.93681100,120,201,6990,1
2018,20181110181384,1,1,11257275.72327900,130,251,8270,0
2018,20181110181394,1,1,3654107.040714000,110,220,7470,99
2018,20181110181401,1,1,2195250.097203000,126,260,8560,99
2018,20181110181414,1,1,8801375.789930000,110,220,7290,1
2018,20181110181415,1,1,3485748.470782000,9999,9999,99999,99
2018,20181110181418,1,1,2848171.231688000,9999,9999,99999,99
2018,20181110181421,1,1,2679634.089400000,130,250,8190,0
2018,20181110181428,1,1,11968894.42966000,111,210,7070,98
2018,20181110181429,1,1,8613575.900043000,111,220,7390,1
2018,20181110181443,1,1,5700575.315760000,9999,9999,99999,99
2018,20181110181444,1,1,4245701.287125000,132,271,8690,0
2018,20181110181451,1,1,5234260.594910000,9999,9999,99999,99
2018,20181110181461,1,1,5697289.971050000,9999,9999,99999,99
2018,20181110181470,1,1,6105701.220633000,110,271,8680,0
2018,20181110181473,1,1,2107537.968232000,9999,9999,99999,99
2018,20181110181474,1,1,32494686.28609200,110,200,6970,1
2018,20181110181479,1,1,4289521.313287000,130,251,8170,0
2018,20181110181481,1,1,1775237.948091000,9999,9999,99999,99
2018,20181110181486,1,1,2210185.468082000,9999,9999,99999,99
2018,20181110181487,1,1,3852431.462330000,127,251,8090,1
2018,20181110181488,1,1,4743089.256950000,140,290,8770,99
2018,20181110181490,1,1,3332093.731474000,9999,9999,99999,99
2018,20181110181491,1,1,8051659.115280000,140,210,7070,99
2018,20181110181496,1,1,2487958.943882000,9999,9999,99999,99
2018,20181110181500,1,1,6112331.839026000,9999,9999,99999,99
2018,20181110181512,1,1,7379117.151195000,9999,9999,99999,99
2018,20181110181513,1,1,8053498.069670000,170,110,380,0
2018,20181110181519,1,1,4954977.107511000,9999,9999,99999,99
2018,20181110181521,1,1,5033617.475428000,9999,9999,99999,99
2018,20181110181538,1,1,3079034.355260000,150,131,2870,0
2018,20181110181539,1,1,3235204.614357000,121,133,3390,1
2018,20181110181540,1,1,6584233.206097000,9999,9999,99999,99
2018,20181110181547,1,1,17410003.81782400,190,291,9090,0
2018,20181110181548,1,1,4134671.918797000,120,201,6990,1
2018,20181110181550,1,1,3273380.789659000,9999,9999,99999,99
2018,20181110181553,1,1,6696886.381789000,150,251,7990,0
2018,20181110181557,1,1,2608906.444544000,9999,9999,99999,99
2018,20181110181559,1,1,6553869.137632000,140,160,5180,0
2018,20181110181560,1,1,4993230.528615000,9999,9999,99999,99
2018,20181110181568,1,1,4064089.593897000,125,240,7860,1
2018,20181110181578,1,1,25583529.87661000,9999,9999,99999,99
2018,20181110181585,1,1,2843725.534905000,9999,9999,99999,99
2018,20181110181586,1,1,2778388.921714000,9999,9999,99999,99
2018,20181110181588,1,1,3123343.024459000,127,250,8190,0
2018,20181110181589,1,1,3354328.365950000,190,135,3680,0
2018,20181110181590,1,1,19845703.43730400,130,251,8170,0
2018,20181110181591,1,1,1168229.862054000,125,240,7860,1
2018,20181110181592,1,1,4205419.500575000,9999,9999,99999,99
2018,20181110181597,1,1,2751791.083997000,132,270,8660,0
2018,20181110181602,1,1,22501755.54166900,132,271,8680,0
2018,20181110181606,1,1,4867724.529033000,9999,9999,99999,99
2018,20181110181607,1,1,7673220.182461000,133,231,7770,99
2018,20181110181621,1,1,11979930.67216400,9999,9999,99999,99
2018,20181110181623,1,1,11881303.83216600,110,240,7860,0
2018,20181110181624,1,1,7966117.603691000,122,220,7380,0
2018,20181110181625,1,1,4173265.695721000,9999,9999,99999,99
2018,20181110181626,1,1,2156723.596548000,125,240,7860,1
2018,20181110181628,1,1,28212132.45301200,110,220,7380,1
2018,20181110181633,1,1,16302950.48764700,127,250,8190,0
2018,20181110181637,1,1,6188861.266392000,9999,9999,99999,99
2018,20181110181640,1,1,3357952.889007000,9999,9999,99999,99
2018,20181110181651,1,1,7228172.807919000,126,260,8560,99
2018,20181110181664,1,1,15146699.91892700,134,252,8470,0
2018,20181110181665,1,1,9639209.826872000,111,200,6870,0
2018,20181110181666,1,1,4878050.249369000,190,9999,3875,0
2018,20181110181671,1,1,3708507.398532000,126,231,7590,99
2018,20181110181672,1,1,9819205.694882000,9999,9999,99999,99
2018,20181110181676,1,1,53038169.47002100,110,271,8680,99
2018,20181110181678,1,1,2139104.054647000,9999,9999,99999,99
2018,20181110181682,1,1,10885052.14359400,9999,9999,99999,99
2018,20181110181685,1,1,16671821.33583400,110,220,7470,0
2018,20181110181695,1,1,2907060.197076000,110,220,7380,99
2018,20181110181703,1,1,2991534.087471000,9999,9999,99999,99
2018,20181110181705,1,1,22051333.16579500,9999,9999,99999,99
2018,20181110181706,1,1,12851291.02514100,110,138,3980,99
2018,20181110181710,1,1,9231342.890128000,121,220,7290,98
2018,20181110181712,1,1,2962476.904473000,9999,9999,99999,99
2018,20181110181716,1,1,6021063.351772000,200,240,7860,0
2018,20181110181737,1,1,10262832.39444900,111,251,8180,1
2018,20181110181739,1,1,5040288.671809000,124,220,7270,99
2018,20181110181746,1,1,9343807.753470000,110,210,7070,99
2018,20181110181752,1,1,7278808.470850000,127,250,8190,0
2018,20181110181757,1,1,7741997.746192000,133,231,7770,99
2018,20181110181766,1,1,17575973.63942900,9999,9999,99999,99
2018,20181110181768,1,1,14500931.75913100,9999,9999,99999,99
2018,20181110181778,1,1,20394410.91885500,170,191,6570,99
2018,20181110181784,1,1,14121832.86833700,9999,9999,99999,99
2018,20181110181786,1,1,15780166.32702900,9999,9999,99999,99
2018,20181110181788,1,1,12444195.00704800,124,220,7270,1
2018,20181110181794,1,1,4778341.965796000,9999,9999,99999,99
2018,20181110181802,1,1,18685651.36872200,9999,9999,99999,99
2018,20181110181804,1,1,8355882.888766000,9999,9999,99999,99
2018,20181110181805,1,1,2142480.356451000,9999,9999,99999,99
2018,20181110181819,1,1,4834423.028581000,9999,9999,99999,99
2018,20181110181821,1,1,6766756.098445000,190,140,1170,0
2018,20181110181828,1,1,4518167.726481000,140,160,4970,0
2018,20181110181830,1,1,7115995.903843000,9999,9999,99999,99
2018,20181110181831,1,1,9597014.994392000,110,170,6290,99
2018,20181110181841,1,1,12531191.25816100,9999,9999,99999,99
2018,20181110181848,1,1,34317501.14348500,134,280,9290,99
2018,20181110181850,1,1,13511318.15111700,110,270,8660,99
2018,20181110181860,1,1,3096079.943404000,110,300,9480,1
2018,20181110181863,1,1,7265016.770792000,9999,9999,99999,99
2018,20181110181867,1,1,17344024.50164200,126,220,7370,99
2018,20181110181869,1,1,2948991.442803000,9999,9999,99999,99
2018,20181110181872,1,1,3548305.894508000,140,160,4890,0
2018,20181110181882,1,1,8838548.726552000,9999,9999,99999,99
2018,20181110181883,1,1,8213217.824013000,190,140,1180,99
2018,20181110181886,1,1,7531914.108708000,125,240,7860,0
2018,20181110181892,1,1,24948124.34969700,140,160,5570,0
2018,20181110181893,1,1,13812790.74380100,180,170,6370,0
2018,20181110181898,1,1,8719916.033406000,120,220,7380,1
2018,20181110181899,1,1,13878725.13380400,9999,9999,99999,99
2018,20181110181904,1,1,12605766.27174400,127,251,8270,0
2018,20181110181907,1,1,7080975.261622000,9999,9999,99999,99
2018,20181110181910,1,1,4694993.368865000,9999,9999,99999,99
2018,20181110181916,1,1,6435809.151464000,9999,9999,99999,99
2018,20181110181917,1,1,7191556.991193000,150,110,490,0
2018,20181110181918,1,1,5783839.997152000,123,251,8180,1
2018,20181110181925,1,1,22018022.35838000,200,170,6170,0
2018,20181110181927,1,1,4580821.198429000,126,260,8560,99
2018,20181110181929,1,1,7598299.932136000,140,160,5570,0
2018,20181110181934,1,1,5699960.284826000,127,251,8070,0
2018,20181110181935,1,1,20046865.04882800,125,240,7860,0
2018,20181110181940,1,1,9676897.828774000,111,230,7570,0
2018,20181110181941,1,1,8283131.871448000,150,200,6880,0
2018,20181110181949,1,1,3099206.382193000,123,292,9160,1
2018,20181110181950,1,1,7517855.145199000,9999,9999,99999,99
2018,20181110181955,1,1,5492809.733548000,9999,9999,99999,99
2018,20181110181961,1,1,3330046.437169000,110,200,6870,1
2018,20181110181962,1,1,7250806.921778000,140,160,5070,99
2018,20181110181963,1,1,2988382.358605000,134,231,7670,99
2018,20181110181965,1,1,22339218.56447800,180,160,4670,0
2018,20181110181973,1,1,9231174.198906000,9999,9999,99999,99
2018,20181110181975,1,1,7322570.784118000,110,170,6290,0
2018,20181110181977,1,1,3904983.430229000,9999,9999,99999,99
2018,20181110181979,1,1,3302738.427044000,9999,9999,99999,99
2018,20181110181987,1,1,10406053.14422500,130,220,7480,0
2018,20181110181990,1,1,7097200.989277000,9999,9999,99999,99
2018,20181110181993,1,1,6063541.495763000,9999,9999,99999,99
2018,20181110181995,1,1,9394654.800694000,110,290,8770,99
2018,20181110182009,1,1,27963028.63804400,110,120,770,99
2018,20181110182010,1,1,5545517.601111000,9999,9999,99999,99
2018,20181110182015,1,1,20689287.80071800,125,240,7860,1
2018,20181110182020,1,1,2943096.314205000,9999,9999,99999,99
2018,20181110182023,1,1,18860868.62902600,9999,9999,99999,99
2018,20181110182025,1,1,2985897.915834000,127,250,8190,0
2018,20181110182026,1,1,3060510.783100000,9999,9999,99999,99
2018,20181110182029,1,1,11025680.17866300,121,135,3580,0
2018,20181110182032,1,1,7251969.059155000,9999,9999,99999,99
2018,20181110182033,1,1,7855680.466013000,111,160,4690,0
2018,20181110182035,1,1,18168166.84489300,9999,9999,99999,99
2018,20181110182037,1,1,4978737.562265000,110,240,7860,1
2018,20181110182040,1,1,4121504.087958000,170,120,770,1
2018,20181110182041,1,1,15068325.42379100,121,131,2870,1
2018,20181110182047,1,1,11651059.70949900,132,271,8680,0
2018,20181110182052,1,1,2886228.677901000,9999,9999,99999,99
2018,20181110182056,1,1,9379654.889138000,190,144,2070,0
2018,20181110182058,1,1,15205197.34257400,125,240,7860,0
2018,20181110182062,1,1,5906385.299412000,9999,9999,99999,99
2018,20181110182064,1,1,13231236.06959800,9999,9999,99999,99
2018,20181110182065,1,1,4003850.620233000,125,240,7860,0
2018,20181110182067,1,1,16374344.37934900,131,300,9470,99
2018,20181110182069,1,1,2933519.229572000,123,251,8090,0
2018,20181110182071,1,1,20955837.22590000,110,220,7460,1
2018,20181110182074,1,1,7048034.298722000,180,194,6680,99
2018,20181110182079,1,1,2412322.237316000,110,240,7870,0
2018,20181110182097,1,1,3464324.733206000,127,252,8370,99
2018,20181110182103,1,1,6244206.048666000,110,210,7070,1
2018,20181110182104,1,1,6264837.239467000,9999,9999,99999,99
2018,20181110182106,1,1,15204651.77737200,170,120,770,0
2018,20181110182123,1,1,6057720.712724000,9999,9999,99999,99
2018,20181110182126,1,1,7650636.013292000,9999,9999,99999,99
2018,20181110182127,1,1,4806466.557296000,120,180,570,99
2018,20181110182141,1,1,23779491.88409200,134,291,9080,1
2018,20181110182142,1,1,8297716.563146000,127,251,8170,1
2018,20181110182144,1,1,14821316.03827300,9999,9999,99999,99
2018,20181110182147,1,1,2255957.285300000,9999,9999,99999,99
2018,20181110182151,1,1,5355033.676889000,9999,9999,99999,99
2018,20181110182154,1,1,27064127.52943800,200,160,4970,0
2018,20181110182158,1,1,12979715.55335900,9999,9999,99999,99
2018,20181110182161,1,1,19319393.75882600,111,110,490,0
2018,20181110182170,1,1,6411165.627372000,125,240,7860,0
2018,20181110182172,1,1,5556194.359165000,110,251,8170,0
2018,20181110182173,1,1,4624922.992766000,110,220,7470,1
2018,20181110182176,1,1,9584811.649766000,180,120,770,99
2018,20181110182188,1,1,4633397.976029000,111,200,6880,0
2018,20181110182196,1,1,2744142.228875000,125,240,7870,1
2018,20181110182199,1,1,11260833.81960400,111,292,9170,1
2018,20181110182203,1,1,7952745.959756000,170,120,770,0
2018,20181110182215,1,1,19613060.68252700,110,191,6570,0
2018,20181110182219,1,1,22365230.76227300,127,251,8180,1
2018,20181110182222,1,1,7570633.541820000,9999,9999,99999,99
